Time (UTC);Air temperature;Precipitation amount;Wind speed;Cloud amount;Relative humidity;Dew-point temperature;Air temperature (Min);Air temperature (Max);Air temperature (Mean);Air temperature (Median);Precipitation amount (Min);Precipitation amount (Max);Precipitation amount (Mean);Precipitation amount (Median);Wind speed (Min);Wind speed (Max);Wind speed (Mean);Wind speed (Median);Cloud amount (Min);Cloud amount (Max);Cloud amount (Mean);Cloud amount (Median);Relative humidity (Min);Relative humidity (Max);Relative humidity (Mean);Relative humidity (Median);Dew-point temperature (Min);Dew-point temperature (Max);Dew-point temperature (Mean);Dew-point temperature (Median);Pressure (msl);Humidity;Visibility
2025-05-24 10:00:00;-4.37;0.76;6.51;;;;-7.33;8.17;-0.25;5.21;0.0;0.0;0.0;0.0;0.43;5.43;4.57;2.03;;;;;;;;;;;;;1021.5;58.54;13.97
2025-05-24 09:00:00;8.05;0.0;3.54;;;;0.11;1.17;3.07;8.72;0.0;1.28;0.7;0.73;0.74;4.35;6.07;5.71;;;;;;;;;;;;;1011.31;75.84;5.16
2025-05-24 08:00:00;-2.4;0.03;1.77;;;;-1.9;4.01;-20.0;4.25;0.03;1.13;0.79;0.0;0.75;5.78;2.51;1.43;;;;;;;;;;;;;1008.04;73.7;14.17
2025-05-24 07:00:00;3.95;0.56;0.06;;;;5.65;12.57;6.13;-4.71;0.0;0.34;0.55;0.0;0.0;6.11;3.48;3.8;;;;;;;;;;;;;1001.15;83.71;5.27
2025-05-24 06:00:00;5.75;0.0;0.22;;;;-4.96;21.16;-2.99;6.68;0.06;0.29;0.0;0.72;0.0;2.83;3.3;2.27;;;;;;;;;;;;;1018.48;64.69;7.38
2025-05-24 05:00:00;3.09;0.0;0.0;;;;-9.34;12.72;-1.97;0.54;0.11;1.83;0.0;0.0;0.53;4.34;3.2;3.78;;;;;;;;;;;;;1020.97;72.41;10.28
2025-05-24 04:00:00;11.44;0.0;0.0;;;;-12.47;5.32;-0.86;-0.43;0.08;0.43;0.22;0.0;0.85;7.68;1.71;0.67;;;;;;;;;;;;;1002.28;82.36;5.04
2025-05-24 03:00:00;-4.28;0.42;3.32;;;;-0.97;2.55;10.9;9.78;0.14;0.04;0.0;0.0;0.0;6.03;2.11;5.15;;;;;;;;;;;;;1003.74;73.5;2.81
2025-05-24 02:00:00;16.27;0.0;2.94;;;;1.89;6.73;4.36;1.42;0.0;0.0;0.21;0.12;1.93;3.9;6.34;1.89;;;;;;;;;;;;;1014.93;72.11;12.67
2025-05-24 01:00:00;-5.6;1.36;3.25;;;;2.03;12.34;16.4;0.38;0.0;0.28;0.12;0.71;0.0;5.05;5.07;6.13;;;;;;;;;;;;;1013.28;98.6;8.06
2025-05-24 00:00:00;6.26;0.53;6.89;;;;0.67;15.52;15.85;13.26;0.15;0.49;0.98;0.34;0.64;2.09;5.21;2.35;;;;;;;;;;;;;1017.44;54.36;9.18
2025-05-23 23:00:00;-12.38;0.49;6.81;;;;8.1;-0.04;8.83;1.15;0.12;0.0;0.0;0.0;0.0;4.17;3.53;4.18;;;;;;;;;;;;;1014.68;92.03;6.26
2025-05-23 22:00:00;-7.35;0.8;3.6;;;;-17.39;15.57;8.72;9.53;0.0;0.0;0.61;0.0;1.21;2.68;3.06;1.22;;;;;;;;;;;;;1006.12;82.73;6.36
2025-05-23 21:00:00;1.74;0.89;4.97;;;;-4.51;-0.43;-1.54;3.0;0.1;1.35;1.56;0.82;0.18;4.64;1.89;5.67;;;;;;;;;;;;;1009.97;85.12;12.26
2025-05-23 20:00:00;-6.16;0.09;0.0;;;;1.88;3.22;16.14;-4.09;0.02;0.1;0.0;0.0;0.0;4.76;4.09;4.91;;;;;;;;;;;;;1021.06;64.74;6.75
2025-05-23 19:00:00;10.91;0.88;4.71;;;;2.96;18.61;9.79;-3.81;0.0;0.0;0.81;0.74;0.02;3.02;6.89;0.8;;;;;;;;;;;;;1009.54;43.83;6.48
2025-05-23 18:00:00;3.21;0.0;0.15;;;;0.88;-12.2;2.01;4.5;0.0;1.24;0.37;0.97;0.03;2.84;2.25;1.23;;;;;;;;;;;;;1006.86;63.52;9.02
2025-05-23 17:00:00;10.67;0.72;0.0;;;;-25.0;6.12;11.63;6.36;0.0;1.72;0.0;0.0;0.19;4.3;6.03;0.24;;;;;;;;;;;;;1016.67;65.85;9.75
2025-05-23 16:00:00;-1.72;0.76;0.55;;;;11.77;10.46;0.9;-13.11;0.0;0.81;0.19;0.0;1.5;5.29;4.09;2.39;;;;;;;;;;;;;1021.03;72.64;9.33
2025-05-23 15:00:00;5.47;0.52;2.67;;;;-5.19;11.38;-1.52;17.29;0.0;0.6;0.01;0.28;1.04;3.59;5.35;1.16;;;;;;;;;;;;;1000.8;73.5;5.93
2025-05-23 14:00:00;11.55;0.0;3.62;;;;20.71;10.87;0.17;19.9;0.02;0.27;0.0;0.27;0.83;5.28;1.02;4.35;;;;;;;;;;;;;1014.63;63.73;10.83
2025-05-23 13:00:00;-7.91;0.28;3.01;;;;4.59;0.26;-4.43;12.85;0.02;0.0;0.23;0.0;0.88;5.18;5.54;3.28;;;;;;;;;;;;;1025.01;100.0;9.91
2025-05-23 12:00:00;13.89;0.0;3.53;;;;-1.31;5.17;-4.03;-20.0;0.04;1.25;0.0;0.0;0.79;5.59;3.67;8.07;;;;;;;;;;;;;1012.37;56.56;5.19
2025-05-23 11:00:00;18.0;0.17;2.14;;;;-11.96;12.16;12.34;9.74;0.13;0.08;0.0;0.94;1.2;5.67;3.63;2.01;;;;;;;;;;;;;1007.24;71.68;7.71
2025-05-23 10:00:00;-1.53;0.14;0.0;;;;-14.0;10.08;11.43;-3.45;0.0;0.44;0.01;0.46;1.89;4.73;1.57;3.54;;;;;;;;;;;;;1021.23;65.48;4.64
2025-05-23 09:00:00;16.65;0.17;4.24;;;;5.64;23.78;-6.92;0.51;0.0;0.6;0.0;0.87;0.33;6.24;4.07;2.65;;;;;;;;;;;;;1017.75;79.57;5.45
2025-05-23 08:00:00;0.24;0.92;4.47;;;;-8.58;2.97;-2.28;6.67;0.05;0.82;0.78;0.0;0.22;5.42;2.98;3.06;;;;;;;;;;;;;1011.19;92.48;8.28
2025-05-23 07:00:00;14.26;0.0;6.53;;;;-2.12;-0.19;4.86;3.06;0.0;0.0;0.0;0.0;3.3;7.38;9.22;2.55;;;;;;;;;;;;;1008.01;75.16;10.05
2025-05-23 06:00:00;-2.09;0.0;2.15;;;;3.73;14.73;23.36;8.85;0.0;0.0;0.77;0.0;0.68;5.61;4.54;1.8;;;;;;;;;;;;;1009.7;57.59;9.16
2025-05-23 05:00:00;3.58;0.0;4.94;;;;14.72;14.72;7.27;-6.97;0.0;0.77;0.0;0.0;1.57;3.8;4.08;3.01;;;;;;;;;;;;;1033.45;63.68;8.69
2025-05-23 04:00:00;0.89;0.17;3.56;;;;-17.32;20.08;2.25;1.37;0.04;0.04;0.4;0.0;1.03;7.4;6.31;2.23;;;;;;;;;;;;;1021.01;85.94;9.02
2025-05-23 03:00:00;-1.3;0.18;0.44;;;;-2.76;1.06;14.87;5.98;0.0;0.24;0.65;0.06;0.32;4.6;3.31;3.36;;;;;;;;;;;;;998.95;61.94;15.74
2025-05-23 02:00:00;9.76;0.43;0.76;;;;10.92;2.58;3.52;3.55;0.0;1.25;0.0;0.61;0.0;1.75;3.48;4.39;;;;;;;;;;;;;1006.86;69.89;8.88
2025-05-23 01:00:00;-1.38;0.0;3.69;;;;5.69;1.0;3.1;1.74;0.1;0.0;0.52;0.68;0.75;5.01;3.95;4.04;;;;;;;;;;;;;1005.22;61.21;5.7
2025-05-23 00:00:00;13.24;0.05;5.61;;;;7.35;20.76;5.21;5.85;0.0;0.39;0.34;0.5;1.58;4.5;0.0;1.91;;;;;;;;;;;;;1005.35;72.37;11.82
2025-05-22 23:00:00;2.09;0.39;0.71;;;;4.19;12.35;2.49;0.46;0.0;0.24;0.0;0.52;0.39;5.48;3.69;2.38;;;;;;;;;;;;;1018.43;65.45;2.27
2025-05-22 22:00:00;0.98;0.0;2.49;;;;-2.22;2.23;-6.95;-1.59;0.07;0.5;0.75;0.39;2.91;7.08;0.5;2.73;;;;;;;;;;;;;1018.31;78.86;9.97
2025-05-22 21:00:00;13.14;1.02;3.02;;;;3.51;8.46;7.15;1.32;0.0;1.83;0.11;0.0;1.63;5.26;4.12;2.91;;;;;;;;;;;;;1029.67;47.86;8.15
2025-05-22 20:00:00;6.59;0.0;3.3;;;;1.78;10.43;5.45;2.88;0.15;0.0;0.0;0.27;2.28;5.24;3.99;3.44;;;;;;;;;;;;;1014.47;72.2;10.77
2025-05-22 19:00:00;8.93;0.73;2.44;;;;9.09;3.64;6.2;4.6;0.0;0.47;0.58;0.72;1.56;3.98;1.05;2.01;;;;;;;;;;;;;1027.1;63.1;7.4
2025-05-22 18:00:00;10.2;0.01;5.36;;;;7.31;16.09;9.05;3.27;0.0;0.63;0.0;0.26;0.35;5.02;0.0;0.0;;;;;;;;;;;;;1011.59;81.24;5.73
2025-05-22 17:00:00;-13.07;0.0;6.56;;;;-4.31;3.57;4.48;10.41;0.17;1.13;0.0;0.0;1.76;5.25;0.28;0.73;;;;;;;;;;;;;1018.62;63.66;5.38
2025-05-22 16:00:00;9.88;0.42;3.96;;;;1.19;9.21;1.82;0.16;0.12;0.48;0.56;0.04;1.6;5.18;0.0;2.2;;;;;;;;;;;;;1023.66;86.33;6.02
2025-05-22 15:00:00;24.96;0.0;0.86;;;;5.75;18.74;7.18;-7.29;0.11;0.84;0.34;0.13;1.56;3.2;5.98;1.66;;;;;;;;;;;;;1028.64;100.0;11.39
2025-05-22 14:00:00;-5.26;0.54;4.51;;;;2.58;23.51;16.61;4.97;0.14;0.96;0.0;0.13;1.98;5.38;4.62;0.0;;;;;;;;;;;;;1018.94;85.96;10.88
2025-05-22 13:00:00;6.89;0.4;6.99;;;;-3.76;7.69;13.63;-0.51;0.04;1.2;0.37;0.58;0.96;2.74;1.72;2.82;;;;;;;;;;;;;1006.02;75.25;12.79
2025-05-22 12:00:00;-4.72;0.24;2.07;;;;20.34;11.49;9.45;-10.59;0.0;0.0;0.0;0.14;0.56;9.73;0.0;1.55;;;;;;;;;;;;;1019.24;77.54;5.08
2025-05-22 11:00:00;17.06;0.0;1.92;;;;1.97;1.25;-3.31;4.19;0.26;0.43;0.0;0.0;1.38;2.05;1.35;0.0;;;;;;;;;;;;;1010.16;69.26;6.9
2025-05-22 10:00:00;-6.38;0.0;4.64;;;;-11.01;8.29;7.52;9.28;0.0;0.0;0.0;0.0;1.07;1.86;3.14;1.27;;;;;;;;;;;;;1033.27;50.27;11.49
2025-05-22 09:00:00;2.15;0.8;0.0;;;;21.0;5.67;-0.46;14.35;0.0;0.33;0.0;0.41;1.47;5.46;2.17;4.02;;;;;;;;;;;;;1006.74;54.01;9.48
2025-05-22 08:00:00;-1.85;0.0;3.37;;;;9.97;9.25;-2.28;-8.05;0.0;2.05;0.71;0.23;0.0;3.69;1.08;4.0;;;;;;;;;;;;;1015.76;60.69;12.25
2025-05-22 07:00:00;7.82;0.4;4.6;;;;-2.13;15.13;14.12;-3.04;0.12;0.91;0.13;0.22;0.0;6.49;2.91;3.78;;;;;;;;;;;;;1006.03;57.75;6.73
2025-05-22 06:00:00;5.33;0.77;0.0;;;;15.39;8.26;3.04;2.71;0.0;1.06;0.0;0.0;0.71;4.8;7.45;3.29;;;;;;;;;;;;;1002.6;91.39;8.93
2025-05-22 05:00:00;-2.85;0.36;0.0;;;;-4.28;13.04;17.18;16.09;0.0;0.5;0.17;0.0;0.25;5.06;2.98;3.78;;;;;;;;;;;;;1026.39;81.72;14.02
2025-05-22 04:00:00;-3.65;0.73;4.27;;;;2.77;3.73;1.81;8.11;0.0;0.0;1.05;0.0;1.09;6.8;5.57;2.7;;;;;;;;;;;;;1008.58;75.07;7.76
2025-05-22 03:00:00;-0.61;0.53;4.12;;;;-5.06;12.09;3.27;0.7;0.1;0.57;0.0;0.18;2.36;4.33;0.57;0.0;;;;;;;;;;;;;1025.44;85.34;3.28
2025-05-22 02:00:00;1.89;0.35;3.04;;;;9.15;2.25;1.03;10.52;0.05;0.44;0.54;0.0;0.0;4.43;1.14;3.96;;;;;;;;;;;;;1020.46;56.29;10.82
2025-05-22 01:00:00;2.97;0.0;1.67;;;;2.1;29.85;-3.97;-1.95;0.06;0.63;1.07;0.57;0.21;3.86;0.0;2.3;;;;;;;;;;;;;999.23;98.37;7.52
2025-05-22 00:00:00;3.89;0.28;4.62;;;;3.04;3.82;-4.0;11.65;0.01;0.0;0.02;0.26;0.36;5.99;2.95;2.03;;;;;;;;;;;;;1015.19;39.5;3.88
2025-05-21 23:00:00;4.06;0.65;2.72;;;;-1.69;1.44;12.88;11.58;0.15;0.15;0.08;0.0;1.4;2.73;3.04;5.17;;;;;;;;;;;;;1025.02;77.16;5.23
2025-05-21 22:00:00;3.17;1.24;0.0;;;;-7.1;8.89;10.97;6.34;0.06;0.0;0.0;1.28;1.65;4.32;0.0;3.03;;;;;;;;;;;;;1016.36;60.42;7.93
2025-05-21 21:00:00;6.68;1.6;2.97;;;;-10.98;9.61;14.79;0.77;0.1;0.13;0.7;0.0;1.28;7.53;5.65;3.35;;;;;;;;;;;;;1030.64;62.24;14.65
2025-05-21 20:00:00;8.86;0.0;1.23;;;;-0.61;8.02;4.46;10.87;0.0;0.0;0.03;0.09;0.72;7.6;2.78;3.4;;;;;;;;;;;;;1016.44;61.83;6.0
2025-05-21 19:00:00;0.79;0.63;2.26;;;;7.66;20.78;-5.63;5.67;0.0;1.39;0.42;0.0;1.83;3.56;2.33;0.49;;;;;;;;;;;;;1028.67;64.53;7.2
2025-05-21 18:00:00;2.91;0.78;3.5;;;;-16.12;7.66;-11.99;7.45;0.0;0.0;0.21;0.92;1.06;4.03;0.7;0.0;;;;;;;;;;;;;1008.93;73.45;10.61
2025-05-21 17:00:00;3.13;1.05;0.13;;;;-2.69;14.04;1.92;-5.89;0.08;1.17;0.07;0.0;1.86;5.18;5.29;3.8;;;;;;;;;;;;;1019.09;95.25;2.48
2025-05-21 16:00:00;4.43;0.0;6.57;;;;-7.74;13.73;12.73;-4.18;0.05;0.0;0.88;0.51;2.2;5.37;4.72;5.69;;;;;;;;;;;;;1011.58;70.03;10.32
2025-05-21 15:00:00;21.19;0.0;3.5;;;;1.74;21.44;6.27;5.84;0.0;0.43;0.62;0.41;1.6;3.95;4.52;4.6;;;;;;;;;;;;;1020.76;43.23;8.34
2025-05-21 14:00:00;2.19;0.63;4.05;;;;5.43;4.5;3.71;-10.71;0.0;1.77;0.0;0.31;1.7;5.74;1.13;3.55;;;;;;;;;;;;;1006.44;81.34;4.0
2025-05-21 13:00:00;12.68;0.26;0.21;;;;-6.21;2.92;7.2;6.71;0.13;0.19;0.0;1.06;0.5;3.65;2.7;7.56;;;;;;;;;;;;;1025.53;82.2;3.98
2025-05-21 12:00:00;-4.74;0.03;3.47;;;;11.13;13.71;1.99;12.09;0.06;0.0;0.84;0.48;2.08;0.6;5.81;3.9;;;;;;;;;;;;;1027.96;97.29;6.61
2025-05-21 11:00:00;10.67;0.8;6.2;;;;0.6;7.21;6.87;2.77;0.0;0.0;1.32;1.03;0.2;6.11;1.15;0.91;;;;;;;;;;;;;1022.79;71.88;13.49
2025-05-21 10:00:00;6.54;0.4;1.01;;;;10.17;14.98;7.73;15.84;0.0;1.19;0.6;0.0;2.42;5.3;2.15;4.84;;;;;;;;;;;;;1008.07;81.99;6.37
2025-05-21 09:00:00;3.64;0.0;0.0;;;;-4.73;18.88;15.16;15.07;0.12;0.49;0.87;0.71;2.82;5.8;1.17;5.9;;;;;;;;;;;;;1012.42;83.53;10.34
2025-05-21 08:00:00;-3.7;1.07;2.9;;;;-18.63;9.06;2.48;12.49;0.1;1.26;0.03;0.42;0.28;4.32;1.21;5.38;;;;;;;;;;;;;1020.3;76.56;14.57
2025-05-21 07:00:00;-10.52;0.05;4.24;;;;0.4;15.36;3.45;0.54;0.04;0.0;0.0;0.0;0.76;6.19;7.43;5.18;;;;;;;;;;;;;1040.0;79.84;9.4
2025-05-21 06:00:00;8.87;0.33;3.18;;;;4.65;1.73;6.5;6.19;0.0;0.0;0.62;0.0;0.79;0.81;3.45;3.04;;;;;;;;;;;;;1027.82;42.69;11.66
2025-05-21 05:00:00;1.71;0.25;1.22;;;;-9.68;28.87;30.0;-10.08;0.0;0.04;0.59;1.43;0.46;4.84;0.4;3.67;;;;;;;;;;;;;1018.02;71.6;11.11
2025-05-21 04:00:00;3.1;0.28;6.72;;;;1.76;16.14;9.33;3.57;0.0;0.0;0.0;0.13;0.0;5.59;4.01;1.8;;;;;;;;;;;;;1009.44;68.79;7.97
2025-05-21 03:00:00;-1.6;0.49;3.99;;;;9.54;8.79;1.28;11.61;0.05;0.0;0.66;0.0;0.32;4.66;4.77;4.05;;;;;;;;;;;;;1023.78;69.77;7.25
2025-05-21 02:00:00;7.2;0.48;2.63;;;;-8.27;9.98;4.42;10.94;0.0;0.97;0.0;1.15;0.66;4.83;0.93;2.46;;;;;;;;;;;;;1022.67;73.62;7.9
2025-05-21 01:00:00;14.63;0.43;3.78;;;;-10.49;12.99;11.95;6.18;0.0;0.0;1.16;0.39;0.0;6.12;6.82;0.14;;;;;;;;;;;;;1027.06;89.36;8.94
2025-05-21 00:00:00;-0.99;1.3;4.05;;;;-0.06;9.75;4.95;3.3;0.26;2.05;0.23;0.0;0.0;4.76;4.91;3.24;;;;;;;;;;;;;1027.48;72.88;4.65
2025-05-20 23:00:00;-1.64;0.98;2.76;;;;0.92;12.88;13.23;8.35;0.03;0.12;0.64;0.53;0.23;5.15;0.87;5.01;;;;;;;;;;;;;1026.83;55.58;8.11
2025-05-20 22:00:00;-1.18;0.0;0.95;;;;6.16;10.96;0.73;-0.74;0.08;1.4;0.26;0.11;0.1;4.99;4.05;0.26;;;;;;;;;;;;;1014.78;90.47;11.9
2025-05-20 21:00:00;-1.45;0.6;1.01;;;;-9.75;25.5;9.36;10.45;0.17;0.67;1.11;0.31;0.0;4.38;2.14;4.56;;;;;;;;;;;;;1021.19;54.74;6.17
2025-05-20 20:00:00;9.07;1.05;7.62;;;;7.11;18.26;10.68;9.04;0.07;0.04;0.27;0.64;0.99;3.11;5.11;1.87;;;;;;;;;;;;;1020.06;74.54;2.88
2025-05-20 19:00:00;14.08;0.51;4.51;;;;4.59;22.9;-2.86;6.94;0.05;1.84;0.44;0.84;0.11;7.22;0.46;5.92;;;;;;;;;;;;;1014.93;43.05;12.75
2025-05-20 18:00:00;7.1;0.22;6.35;;;;2.73;0.21;0.69;13.58;0.0;0.0;0.18;0.0;0.42;4.28;1.11;0.18;;;;;;;;;;;;;1015.65;75.76;13.3
2025-05-20 17:00:00;2.42;0.17;3.94;;;;-7.27;6.53;-3.95;7.04;0.07;1.41;0.45;0.33;1.36;5.54;5.84;2.65;;;;;;;;;;;;;1019.65;66.0;6.51
2025-05-20 16:00:00;13.04;0.6;0.0;;;;11.7;13.94;10.27;6.22;0.0;0.0;0.18;0.0;0.34;1.9;0.0;1.27;;;;;;;;;;;;;1001.45;68.23;5.25
2025-05-20 15:00:00;13.45;0.42;4.77;;;;-7.86;5.63;-1.09;-2.6;0.08;1.21;0.0;0.15;3.07;6.22;6.28;3.32;;;;;;;;;;;;;1002.04;54.66;11.51
2025-05-20 14:00:00;1.81;0.0;3.86;;;;2.89;7.5;-6.87;-1.21;0.0;0.93;0.0;0.0;1.17;4.23;0.55;0.94;;;;;;;;;;;;;1023.02;55.75;12.82
2025-05-20 13:00:00;-6.93;0.95;2.87;;;;2.88;8.84;1.8;2.61;0.0;0.54;1.14;0.1;1.4;7.19;2.44;2.08;;;;;;;;;;;;;1016.9;86.13;10.27
2025-05-20 12:00:00;1.8;0.0;4.24;;;;6.6;7.99;2.17;-4.71;0.0;0.22;0.47;0.0;0.0;6.03;5.58;4.27;;;;;;;;;;;;;1010.63;74.82;8.71
2025-05-20 11:00:00;-10.71;0.34;3.58;;;;-0.36;17.93;5.95;8.97;0.0;0.61;0.0;0.0;1.9;1.73;3.01;3.13;;;;;;;;;;;;;1022.73;69.2;11.96
2025-05-20 10:00:00;-6.88;0.0;1.68;;;;-1.32;8.51;1.32;5.4;0.0;0.93;0.0;1.02;0.28;2.58;0.45;2.43;;;;;;;;;;;;;1021.26;87.31;8.99
2025-05-20 09:00:00;10.88;0.0;3.29;;;;-3.12;6.94;-10.56;8.54;0.07;0.22;0.0;0.23;0.04;7.66;1.38;1.08;;;;;;;;;;;;;1014.53;80.39;6.75
2025-05-20 08:00:00;15.14;0.6;3.45;;;;-1.02;23.67;19.85;17.43;0.1;0.94;0.3;0.0;0.01;4.95;3.37;2.8;;;;;;;;;;;;;1020.36;81.72;2.5
2025-05-20 07:00:00;1.23;0.12;0.0;;;;-13.01;27.34;0.22;10.65;0.0;1.18;0.28;1.01;0.43;5.07;0.27;0.1;;;;;;;;;;;;;1020.87;54.72;7.98
2025-05-20 06:00:00;-1.1;0.0;3.55;;;;-0.52;4.82;2.93;16.63;0.0;0.18;0.0;0.22;1.06;4.7;3.52;4.59;;;;;;;;;;;;;1007.34;68.09;9.34
2025-05-20 05:00:00;-5.65;0.35;3.19;;;;4.86;22.18;9.96;-1.64;0.15;0.0;0.0;0.38;0.89;5.69;1.61;0.0;;;;;;;;;;;;;1022.66;85.01;6.64
2025-05-20 04:00:00;8.66;0.0;3.53;;;;-7.18;8.08;9.77;0.52;0.0;0.69;0.83;0.27;2.31;6.58;4.15;3.6;;;;;;;;;;;;;1016.51;70.87;4.08
2025-05-20 03:00:00;-4.91;0.2;4.64;;;;4.01;29.74;5.58;5.28;0.13;0.0;0.27;0.2;0.99;6.49;5.55;1.43;;;;;;;;;;;;;1002.61;68.64;10.51
2025-05-20 02:00:00;17.17;0.3;0.0;;;;18.92;17.02;-5.64;11.94;0.0;0.66;0.0;0.86;1.88;5.35;4.18;1.18;;;;;;;;;;;;;1014.98;60.07;6.39
2025-05-20 01:00:00;7.0;0.6;2.24;;;;1.18;14.4;3.88;4.33;0.07;0.64;0.16;0.76;0.0;6.75;0.83;4.99;;;;;;;;;;;;;1022.0;55.58;4.17
2025-05-20 00:00:00;14.11;0.37;4.11;;;;10.01;17.8;-4.16;-11.64;0.03;0.59;0.37;0.52;0.0;6.21;1.8;1.48;;;;;;;;;;;;;1022.97;65.61;8.57
2025-05-19 23:00:00;2.62;0.34;7.36;;;;-1.24;-1.06;21.44;-6.14;0.0;1.33;0.0;0.2;3.04;2.2;7.85;6.68;;;;;;;;;;;;;1010.54;72.28;8.21
2025-05-19 22:00:00;11.34;0.65;3.86;;;;-1.12;15.34;4.94;-15.99;0.1;0.0;0.03;0.0;1.16;7.76;4.99;4.57;;;;;;;;;;;;;1024.59;57.22;8.78
2025-05-19 21:00:00;13.27;0.34;3.0;;;;3.5;8.97;12.8;21.97;0.12;2.18;0.0;0.0;1.42;4.42;6.63;0.1;;;;;;;;;;;;;1024.13;79.77;2.85
2025-05-19 20:00:00;4.64;0.06;1.47;;;;-16.11;9.39;11.09;-4.92;0.0;1.31;0.74;0.0;1.73;4.41;0.0;0.0;;;;;;;;;;;;;1024.35;79.37;9.37
2025-05-19 19:00:00;6.85;0.49;0.0;;;;-0.98;16.89;13.62;18.8;0.05;0.0;0.0;0.3;2.25;4.66;4.1;0.29;;;;;;;;;;;;;1007.99;48.16;9.41
2025-05-19 18:00:00;-5.56;0.0;5.26;;;;1.24;15.79;4.1;3.37;0.13;0.86;0.69;0.0;0.0;6.85;1.31;6.86;;;;;;;;;;;;;1015.09;61.51;2.65
2025-05-19 17:00:00;12.47;0.88;0.0;;;;-7.51;12.14;16.52;-3.27;0.0;1.3;0.0;0.88;1.47;1.87;0.0;4.87;;;;;;;;;;;;;1008.26;56.06;7.02
2025-05-19 16:00:00;0.15;0.84;7.26;;;;-1.96;8.45;-3.33;9.57;0.0;0.0;0.0;0.08;1.83;7.72;0.0;0.0;;;;;;;;;;;;;1027.69;65.96;8.01
2025-05-19 15:00:00;6.01;0.9;3.08;;;;1.75;30.74;2.1;10.79;0.02;0.0;0.0;0.0;0.99;2.98;6.78;5.06;;;;;;;;;;;;;1022.43;57.12;4.74
2025-05-19 14:00:00;1.55;0.0;4.19;;;;-4.4;2.64;-1.55;11.26;0.0;0.47;0.0;0.65;4.15;4.48;0.74;4.8;;;;;;;;;;;;;1007.54;68.37;8.07
2025-05-19 13:00:00;8.44;0.0;2.17;;;;-11.05;10.03;-3.73;13.1;0.12;0.0;0.0;0.38;2.65;5.85;3.19;4.94;;;;;;;;;;;;;1013.1;49.27;5.23
2025-05-19 12:00:00;-1.74;0.56;0.63;;;;3.15;21.06;-2.21;24.82;0.0;0.36;0.44;0.77;2.01;3.03;4.46;1.21;;;;;;;;;;;;;1020.35;57.49;13.93
2025-05-19 11:00:00;0.94;0.79;2.23;;;;5.9;10.89;-14.79;-3.59;0.0;0.0;0.95;0.81;1.14;5.34;4.77;6.17;;;;;;;;;;;;;1017.63;47.21;8.45
2025-05-19 10:00:00;-2.39;0.0;6.23;;;;-6.91;14.99;12.57;6.25;0.01;0.85;0.0;0.44;1.76;6.09;0.0;2.01;;;;;;;;;;;;;1023.22;79.3;5.98
2025-05-19 09:00:00;14.33;0.0;5.81;;;;-7.08;9.97;13.01;-3.23;0.0;0.98;0.0;0.54;1.33;6.96;3.31;5.05;;;;;;;;;;;;;1027.71;79.49;9.74
2025-05-19 08:00:00;12.47;0.36;4.32;;;;-7.95;8.07;7.12;14.51;0.09;0.0;0.59;0.0;1.91;7.34;5.54;3.23;;;;;;;;;;;;;998.47;85.49;12.36
2025-05-19 07:00:00;-8.38;0.85;1.6;;;;4.1;9.34;-10.34;6.93;0.0;0.15;0.0;0.0;0.99;8.11;2.02;1.81;;;;;;;;;;;;;1021.41;59.84;7.11
2025-05-19 06:00:00;-2.72;0.31;3.67;;;;-13.18;-6.84;9.05;11.38;0.16;1.03;0.0;0.91;2.69;3.43;1.96;1.23;;;;;;;;;;;;;1014.77;82.67;3.31
2025-05-19 05:00:00;14.75;1.03;1.71;;;;-1.87;22.51;6.22;8.47;0.12;0.0;0.12;0.57;0.0;5.19;4.39;2.57;;;;;;;;;;;;;1026.99;50.74;6.08
2025-05-19 04:00:00;16.1;0.77;3.15;;;;4.43;2.29;7.41;5.12;0.0;0.0;0.37;0.0;0.29;9.64;0.17;3.89;;;;;;;;;;;;;1016.9;58.59;4.36
2025-05-19 03:00:00;-6.62;0.0;4.04;;;;20.06;15.04;3.76;2.27;0.0;0.0;0.0;0.47;0.28;4.61;0.12;2.02;;;;;;;;;;;;;1003.7;67.54;12.26
2025-05-19 02:00:00;19.9;0.43;3.62;;;;-9.18;26.94;7.04;19.19;0.0;1.7;0.13;0.73;0.36;6.01;0.0;4.27;;;;;;;;;;;;;1019.4;46.87;5.66
2025-05-19 01:00:00;-0.05;1.28;0.48;;;;-3.99;17.49;11.58;6.19;0.05;0.56;0.0;0.05;1.36;2.42;2.98;3.2;;;;;;;;;;;;;1024.91;47.24;7.06
2025-05-19 00:00:00;-9.12;0.39;4.92;;;;-2.98;28.39;-2.19;1.13;0.11;0.39;0.0;0.0;1.78;2.7;3.23;2.39;;;;;;;;;;;;;1022.35;72.59;7.57
2025-05-18 23:00:00;-3.19;0.42;4.31;;;;-2.01;16.19;22.55;12.38;0.0;0.27;0.9;0.68;1.68;5.7;2.57;4.18;;;;;;;;;;;;;1031.68;65.83;7.81
2025-05-18 22:00:00;4.86;0.0;4.38;;;;-0.84;3.06;-13.67;10.73;0.07;1.34;0.07;1.15;0.95;7.54;2.72;0.64;;;;;;;;;;;;;1007.05;45.98;4.37
